"Spieler","Marktpreis","Datum"
Marvin Friedrich,7306504,2020-02-21 01:00:00
Marvin Friedrich,7222004,2020-02-22 01:00:00
Marvin Friedrich,7070446,2020-02-23 01:00:00
Marvin Friedrich,6903312,2020-02-24 01:00:00
Marvin Friedrich,6826259,2020-02-25 01:00:00
Marvin Friedrich,6835631,2020-02-26 01:00:00
Marvin Friedrich,6844564,2020-02-27 01:00:00
Marvin Friedrich,6848276,2020-02-28 01:00:00
Marvin Friedrich,6831509,2020-02-29 01:00:00
Marvin Friedrich,6768307,2020-03-01 18:21:00
Marvin Friedrich,6712095,2020-03-02 13:18:00
Marvin Friedrich,6789200,2020-03-03 21:25:00
Marvin Friedrich,6877424,2020-03-04 09:47:00
Marvin Friedrich,7025705,2020-03-05 00:46:00
Marvin Friedrich,7197015,2020-03-06 19:10:00
Marvin Friedrich,7316631,2020-03-07 20:22:00
Marvin Friedrich,7420994,2020-03-08 14:38:00
Marvin Friedrich,7351061,2020-03-09 00:27:00
Marvin Plattenhardt,5820857,2020-01-23 01:00:00
Marvin Plattenhardt,5981764,2020-01-24 01:00:00
Marvin Plattenhardt,6086313,2020-01-25 01:00:00
Marvin Plattenhardt,6189559,2020-01-26 01:00:00
Marvin Plattenhardt,6219815,2020-01-27 01:00:00
Marvin Plattenhardt,6231666,2020-01-28 01:00:00
Marvin Plattenhardt,6154880,2020-01-29 01:00:00
Marvin Plattenhardt,6019106,2020-01-30 01:00:00
Marvin Plattenhardt,5826074,2020-01-31 01:00:00
Marvin Plattenhardt,5646747,2020-02-01 01:00:00
Marvin Plattenhardt,5427576,2020-02-02 01:00:00
Marvin Plattenhardt,5199712,2020-02-03 01:00:00
Marvin Plattenhardt,5006189,2020-02-04 01:00:00
Marvin Plattenhardt,4813109,2020-02-05 19:00:00
Marvin Plattenhardt,4679799,2020-02-06 01:00:00
Marvin Plattenhardt,4537671,2020-02-07 01:00:00
Marvin Plattenhardt,4429766,2020-02-08 01:00:00
Marvin Plattenhardt,4314090,2020-02-09 01:00:00
Marvin Plattenhardt,4133714,2020-02-10 01:00:00
Marvin Plattenhardt,3981000,2020-02-11 01:00:00
Marvin Plattenhardt,3817426,2020-02-12 01:00:00
Marvin Plattenhardt,3683997,2020-02-13 01:00:00
Marvin Plattenhardt,3544658,2020-02-14 01:00:00
Marvin Plattenhardt,3433646,2020-02-15 01:00:00
Marvin Plattenhardt,3323477,2020-02-16 01:00:00
Marvin Plattenhardt,3146589,2020-02-17 01:00:00
Marvin Plattenhardt,2978630,2020-02-18 01:00:00
Marvin Plattenhardt,2795678,2020-02-19 12:12:00
Marvin Plattenhardt,2613516,2020-02-20 00:20:00
Marvin Plattenhardt,2433235,2020-02-21 01:00:00
Marvin Plattenhardt,2253724,2020-02-22 01:00:00
Marvin Plattenhardt,2064217,2020-02-23 01:00:00
Marvin Plattenhardt,1862742,2020-02-24 01:00:00
Marvin Plattenhardt,1663374,2020-02-25 01:00:00
Marvin Plattenhardt,1487604,2020-02-26 01:00:00
Marvin Plattenhardt,1322119,2020-02-27 01:00:00
Marvin Plattenhardt,1156613,2020-02-28 01:00:00
Marvin Plattenhardt,1008971,2020-02-29 01:00:00
Marvin Plattenhardt,821950,2020-03-01 18:21:00
Marvin Plattenhardt,615810,2020-03-02 13:18:00
Marvin Plattenhardt,500000,2020-03-03 21:25:00
Marvin Plattenhardt,500000,2020-03-04 09:47:00
Marvin Plattenhardt,500000,2020-03-05 00:46:00
Marvin Plattenhardt,627575,2020-03-06 19:10:00
Marvin Plattenhardt,600150,2020-03-07 20:22:00
Marvin Plattenhardt,619226,2020-03-08 14:38:00
Marvin Plattenhardt,757056,2020-03-09 00:27:00
Marwin Hitz,500000,2020-01-23 01:00:00
Marwin Hitz,500000,2020-01-24 01:00:00
Marwin Hitz,500000,2020-01-25 01:00:00
Marwin Hitz,500000,2020-01-26 01:00:00
Marwin Hitz,500000,2020-01-27 01:00:00
Marwin Hitz,500000,2020-01-28 01:00:00
Marwin Hitz,500000,2020-01-29 01:00:00
Marwin Hitz,500000,2020-01-30 01:00:00
Marwin Hitz,500000,2020-01-31 01:00:00
Marwin Hitz,500000,2020-02-01 01:00:00
Marwin Hitz,500000,2020-02-02 01:00:00
Marwin Hitz,500000,2020-02-03 01:00:00
Marwin Hitz,500000,2020-02-04 01:00:00
Marwin Hitz,500000,2020-02-05 19:00:00
Marwin Hitz,500000,2020-02-06 01:00:00
Marwin Hitz,500000,2020-02-07 01:00:00
Marwin Hitz,500000,2020-02-08 01:00:00
Marwin Hitz,500000,2020-02-09 01:00:00
Marwin Hitz,500000,2020-02-10 01:00:00
Marwin Hitz,500000,2020-02-11 01:00:00
Marwin Hitz,500000,2020-02-12 01:00:00
Marwin Hitz,500000,2020-02-13 01:00:00
Marwin Hitz,500000,2020-02-14 01:00:00
Marwin Hitz,500000,2020-02-15 01:00:00
Marwin Hitz,500000,2020-02-16 01:00:00
Marwin Hitz,500000,2020-02-17 01:00:00
Marwin Hitz,500000,2020-02-18 01:00:00
Marwin Hitz,500000,2020-02-19 12:12:00
Marwin Hitz,500000,2020-02-20 00:20:00
Marwin Hitz,500000,2020-02-21 01:00:00
Marwin Hitz,500000,2020-02-22 01:00:00
Marwin Hitz,500000,2020-02-23 01:00:00
Marwin Hitz,500000,2020-02-24 01:00:00
Marwin Hitz,500000,2020-02-25 01:00:00
Marwin Hitz,500000,2020-02-26 01:00:00
Marwin Hitz,500000,2020-02-27 01:00:00
Marwin Hitz,500000,2020-02-28 01:00:00
Marwin Hitz,500000,2020-02-29 01:00:00
Marwin Hitz,500000,2020-03-01 18:21:00
Marwin Hitz,500000,2020-03-02 13:18:00
Marwin Hitz,500000,2020-03-03 21:25:00
Marwin Hitz,500000,2020-03-04 09:47:00
Marwin Hitz,500000,2020-03-05 00:46:00
Marwin Hitz,500000,2020-03-06 19:10:00
Marwin Hitz,500000,2020-03-07 20:22:00
Marwin Hitz,500000,2020-03-08 14:38:00
Marwin Hitz,500000,2020-03-09 00:27:00
Mateu Morey,500000,2020-01-23 01:00:00
Mateu Morey,500000,2020-01-24 01:00:00
Mateu Morey,500000,2020-01-25 01:00:00
Mateu Morey,500000,2020-01-26 01:00:00
Mateu Morey,500000,2020-01-27 01:00:00
Mateu Morey,500000,2020-01-28 01:00:00
Mateu Morey,500000,2020-01-29 01:00:00
Mateu Morey,500000,2020-01-30 01:00:00
Mateu Morey,500000,2020-01-31 01:00:00
Mateu Morey,500000,2020-02-01 01:00:00
Mateu Morey,500000,2020-02-02 01:00:00
Mateu Morey,500000,2020-02-03 01:00:00
Mateu Morey,500000,2020-02-04 01:00:00
Mateu Morey,500000,2020-02-05 19:00:00
Mateu Morey,500000,2020-02-06 01:00:00
Mateu Morey,500000,2020-02-07 01:00:00
Mateu Morey,500000,2020-02-08 01:00:00
Mateu Morey,500000,2020-02-09 01:00:00
Mateu Morey,500000,2020-02-10 01:00:00
Mateu Morey,500000,2020-02-11 01:00:00
Mateu Morey,500000,2020-02-12 01:00:00
Mateu Morey,500000,2020-02-13 01:00:00
Mateu Morey,500000,2020-02-14 01:00:00
Mateu Morey,500000,2020-02-15 01:00:00
Mateu Morey,500000,2020-02-16 01:00:00
Mateu Morey,500000,2020-02-17 01:00:00
Mateu Morey,500000,2020-02-18 01:00:00
Mateu Morey,500000,2020-02-19 12:12:00
Mateu Morey,500000,2020-02-20 00:20:00
Mateu Morey,500000,2020-02-21 01:00:00
Mateu Morey,500000,2020-02-22 01:00:00
Mateu Morey,500000,2020-02-23 01:00:00
Mateu Morey,500000,2020-02-24 01:00:00
Mateu Morey,500000,2020-02-25 01:00:00
Mateu Morey,500000,2020-02-26 01:00:00
Mateu Morey,500000,2020-02-27 01:00:00
Mateu Morey,500000,2020-02-28 01:00:00
Mateu Morey,500000,2020-02-29 01:00:00
Mateu Morey,500000,2020-03-01 18:21:00
Mateu Morey,500000,2020-03-02 13:18:00
Mateu Morey,500000,2020-03-03 21:25:00
Mateu Morey,500000,2020-03-04 09:47:00
Mateu Morey,500000,2020-03-05 00:46:00
Mateu Morey,500000,2020-03-06 19:10:00
Mateu Morey,500000,2020-03-07 20:22:00
Mateu Morey,500000,2020-03-08 14:38:00
Mateu Morey,500000,2020-03-09 00:27:00
Matheus Cunha,500000,2020-01-23 01:00:00
Matheus Cunha,598978,2020-01-24 01:00:00
Matheus Cunha,712230,2020-01-25 01:00:00
Matheus Cunha,831721,2020-01-26 01:00:00
Matheus Cunha,908026,2020-01-27 01:00:00
Matheus Cunha,915737,2020-01-28 01:00:00
Matheus Cunha,876911,2020-01-29 01:00:00
Matheus Cunha,809615,2020-01-30 01:00:00
Matheus Cunha,793042,2020-01-31 01:00:00
Matheus Cunha,999657,2020-02-01 01:00:00
Matheus Cunha,1336034,2020-02-02 01:00:00
Matheus Cunha,1621858,2020-02-03 01:00:00
Matheus Cunha,1928715,2020-02-04 01:00:00
Matheus Cunha,2259596,2020-02-05 19:00:00
Matheus Cunha,2640812,2020-02-06 01:00:00
Matheus Cunha,2983447,2020-02-07 01:00:00
Matheus Cunha,3254580,2020-02-08 01:00:00
Matheus Cunha,3524557,2020-02-09 01:00:00
Matheus Cunha,3744809,2020-02-10 01:00:00
Matheus Cunha,3929079,2020-02-11 01:00:00
Matheus Cunha,4110998,2020-02-12 01:00:00
Matheus Cunha,4292804,2020-02-13 01:00:00
Matheus Cunha,4502143,2020-02-14 01:00:00
Matheus Cunha,4694000,2020-02-15 01:00:00
Matheus Cunha,4935662,2020-02-16 01:00:00
Matheus Cunha,5275395,2020-02-17 01:00:00
Matheus Cunha,5627257,2020-02-18 01:00:00
Matheus Cunha,5906592,2020-02-19 12:12:00
Matheus Cunha,6199317,2020-02-20 00:20:00
Matheus Cunha,6426172,2020-02-21 01:00:00
Matheus Cunha,6626392,2020-02-22 01:00:00
Matheus Cunha,6807660,2020-02-23 01:00:00
Matheus Cunha,6890258,2020-02-24 01:00:00
Matheus Cunha,6945709,2020-02-25 01:00:00
Matheus Cunha,7017713,2020-02-26 01:00:00
Matheus Cunha,7096054,2020-02-27 01:00:00
Matheus Cunha,7202942,2020-02-28 01:00:00
Matheus Cunha,7280339,2020-02-29 01:00:00
Matheus Cunha,7565359,2020-03-01 18:21:00
Matheus Cunha,7828338,2020-03-02 13:18:00
Matheus Cunha,8087002,2020-03-03 21:25:00
Matheus Cunha,8352821,2020-03-04 09:47:00
Matheus Cunha,8612999,2020-03-05 00:46:00
Matheus Cunha,8777426,2020-03-06 19:10:00
Matheus Cunha,8942088,2020-03-07 20:22:00
Matheus Cunha,9060204,2020-03-08 14:38:00
Matheus Cunha,9253797,2020-03-09 00:27:00
Mathew Leckie,500000,2020-01-23 01:00:00
Mathew Leckie,500000,2020-01-24 01:00:00
Mathew Leckie,500000,2020-01-25 01:00:00
Mathew Leckie,500000,2020-01-26 01:00:00
Mathew Leckie,500000,2020-01-27 01:00:00
Mathew Leckie,500000,2020-01-28 01:00:00
Mathew Leckie,500000,2020-01-29 01:00:00
Mathew Leckie,500000,2020-01-30 01:00:00
Mathew Leckie,500000,2020-01-31 01:00:00
Mathew Leckie,500000,2020-02-01 01:00:00
Mathew Leckie,500000,2020-02-02 01:00:00
Mathew Leckie,500000,2020-02-03 01:00:00
Mathew Leckie,500000,2020-02-04 01:00:00
Mathew Leckie,500000,2020-02-05 19:00:00
Mathew Leckie,500000,2020-02-06 01:00:00
Mathew Leckie,500000,2020-02-07 01:00:00
Mathew Leckie,500000,2020-02-08 01:00:00
Mathew Leckie,500000,2020-02-09 01:00:00
Mathew Leckie,500000,2020-02-10 01:00:00
Mathew Leckie,500000,2020-02-11 01:00:00
Mathew Leckie,500000,2020-02-12 01:00:00
Mathew Leckie,500000,2020-02-13 01:00:00
Mathew Leckie,500000,2020-02-14 01:00:00
Mathew Leckie,500000,2020-02-15 01:00:00
Mathew Leckie,500000,2020-02-16 01:00:00
Mathew Leckie,500000,2020-02-17 01:00:00
Mathew Leckie,500000,2020-02-18 01:00:00
Mathew Leckie,500000,2020-02-19 12:12:00
Mathew Leckie,500000,2020-02-20 00:20:00
Mathew Leckie,500000,2020-02-21 01:00:00
Mathew Leckie,500000,2020-02-22 01:00:00
Mathew Leckie,500000,2020-02-23 01:00:00
Mathew Leckie,500000,2020-02-24 01:00:00
Mathew Leckie,500000,2020-02-25 01:00:00
Mathew Leckie,500000,2020-02-26 01:00:00
Mathew Leckie,500000,2020-02-27 01:00:00
Mathew Leckie,500000,2020-02-28 01:00:00
Mathew Leckie,500000,2020-02-29 01:00:00
Mathew Leckie,500000,2020-03-01 18:21:00
Mathew Leckie,500000,2020-03-02 13:18:00
Mathew Leckie,500000,2020-03-03 21:25:00
Mathew Leckie,500000,2020-03-04 09:47:00
Mathew Leckie,500000,2020-03-05 00:46:00
Mathew Leckie,500000,2020-03-06 19:10:00
Mathew Leckie,500000,2020-03-07 20:22:00
Mathew Leckie,500000,2020-03-08 14:38:00
Mathew Leckie,500000,2020-03-09 00:27:00
Matija Nastasić,7213351,2020-01-23 01:00:00
Matija Nastasić,7440772,2020-01-24 01:00:00
Matija Nastasić,7555372,2020-01-25 01:00:00
Matija Nastasić,7723070,2020-01-26 01:00:00
Matija Nastasić,7846718,2020-01-27 01:00:00
Matija Nastasić,7962202,2020-01-28 01:00:00
Matija Nastasić,8067748,2020-01-29 01:00:00
Matija Nastasić,8038633,2020-01-30 01:00:00
Matija Nastasić,7894031,2020-01-31 01:00:00
Matija Nastasić,7783236,2020-02-01 01:00:00
Matija Nastasić,7786558,2020-02-02 01:00:00
Matija Nastasić,7818593,2020-02-03 01:00:00
Matija Nastasić,7901240,2020-02-04 01:00:00
Matija Nastasić,8025219,2020-02-05 19:00:00
Matija Nastasić,8184746,2020-02-06 01:00:00
Matija Nastasić,8326294,2020-02-07 01:00:00
Matija Nastasić,8425490,2020-02-08 01:00:00
Matija Nastasić,8577157,2020-02-09 01:00:00
Matija Nastasić,8730030,2020-02-10 01:00:00
Matija Nastasić,8888125,2020-02-11 01:00:00
Matija Nastasić,9116434,2020-02-12 01:00:00
Matija Nastasić,9292520,2020-02-13 01:00:00
Matija Nastasić,9454328,2020-02-14 01:00:00
Matija Nastasić,9551938,2020-02-15 01:00:00
Matija Nastasić,9673856,2020-02-16 01:00:00
Matija Nastasić,9828374,2020-02-17 01:00:00
Matija Nastasić,10043974,2020-02-18 01:00:00
Matija Nastasić,10267199,2020-02-19 12:12:00
Matija Nastasić,10402419,2020-02-20 00:20:00
Matija Nastasić,10488724,2020-02-21 01:00:00
Matija Nastasić,10508894,2020-02-22 01:00:00
Matija Nastasić,10523798,2020-02-23 01:00:00
Matija Nastasić,10484184,2020-02-24 01:00:00
Matija Nastasić,10330099,2020-02-25 01:00:00
Matija Nastasić,10193430,2020-02-26 01:00:00
Matija Nastasić,9982759,2020-02-27 01:00:00
Matija Nastasić,9856228,2020-02-28 01:00:00
Matija Nastasić,9699250,2020-02-29 01:00:00
Matija Nastasić,9502248,2020-03-01 18:21:00
Matija Nastasić,9336022,2020-03-02 13:18:00
Matija Nastasić,9173545,2020-03-03 21:25:00
Matija Nastasić,9019153,2020-03-04 09:47:00
Matija Nastasić,8917876,2020-03-05 00:46:00
Matija Nastasić,8829858,2020-03-06 19:10:00
Matija Nastasić,8761646,2020-03-07 20:22:00
Matija Nastasić,8664520,2020-03-08 14:38:00
Matija Nastasić,8595190,2020-03-09 00:27:00
Mats Hummels,34876994,2020-01-23 01:00:00
Mats Hummels,34983152,2020-01-24 01:00:00
Mats Hummels,35048681,2020-01-25 01:00:00
Mats Hummels,35172104,2020-01-26 01:00:00
Mats Hummels,35339502,2020-01-27 01:00:00
Mats Hummels,35500663,2020-01-28 01:00:00
Mats Hummels,35656322,2020-01-29 01:00:00
Mats Hummels,35786114,2020-01-30 01:00:00
Mats Hummels,35885260,2020-01-31 01:00:00
Mats Hummels,35920939,2020-02-01 01:00:00
Mats Hummels,36006770,2020-02-02 01:00:00
Mats Hummels,36161864,2020-02-03 01:00:00
Mats Hummels,36308407,2020-02-04 01:00:00
Mats Hummels,36429494,2020-02-05 19:00:00
Mats Hummels,36553376,2020-02-06 01:00:00
Mats Hummels,36704907,2020-02-07 01:00:00
Mats Hummels,36816790,2020-02-08 01:00:00
Mats Hummels,36908197,2020-02-09 01:00:00
Mats Hummels,37086743,2020-02-10 01:00:00
Mats Hummels,37230356,2020-02-11 01:00:00
Mats Hummels,37349622,2020-02-12 01:00:00
Mats Hummels,37482124,2020-02-13 01:00:00
Mats Hummels,37604103,2020-02-14 01:00:00
Mats Hummels,37663911,2020-02-15 01:00:00
Mats Hummels,37816777,2020-02-16 01:00:00
Mats Hummels,37930279,2020-02-17 01:00:00
Mats Hummels,38071876,2020-02-18 01:00:00
Mats Hummels,38187627,2020-02-19 12:12:00
Mats Hummels,38279226,2020-02-20 00:20:00
Mats Hummels,38307690,2020-02-21 01:00:00
Mats Hummels,38327312,2020-02-22 01:00:00
Mats Hummels,38386966,2020-02-23 01:00:00
Mats Hummels,38428869,2020-02-24 01:00:00
Mats Hummels,38499973,2020-02-25 01:00:00
Mats Hummels,38617062,2020-02-26 01:00:00
Mats Hummels,38698857,2020-02-27 01:00:00
Mats Hummels,38807817,2020-02-28 01:00:00
Mats Hummels,38873432,2020-02-29 01:00:00
Mats Hummels,38922086,2020-03-01 18:21:00
Mats Hummels,38881775,2020-03-02 13:18:00
Mats Hummels,38692634,2020-03-03 21:25:00
Mats Hummels,38535280,2020-03-04 09:47:00
Mats Hummels,38470262,2020-03-05 00:46:00
Mats Hummels,38455510,2020-03-06 19:10:00
Mats Hummels,38310604,2020-03-07 20:22:00
Mats Hummels,38213201,2020-03-08 14:38:00
Mats Hummels,38215214,2020-03-09 00:27:00
Matthias Bader,500000,2020-01-23 01:00:00
Matthias Bader,500000,2020-01-24 01:00:00
Matthias Bader,500000,2020-01-25 01:00:00
Matthias Bader,500000,2020-01-26 01:00:00
Matthias Bader,500000,2020-01-27 01:00:00
Matthias Bader,500000,2020-01-28 01:00:00
Matthias Bader,500000,2020-01-29 01:00:00
Matthias Bader,500000,2020-01-30 01:00:00
Matthias Bader,500000,2020-01-31 01:00:00
Matthias Ginter,25665216,2020-01-23 01:00:00
Matthias Ginter,25711770,2020-01-24 01:00:00
Matthias Ginter,25687960,2020-01-25 01:00:00
Matthias Ginter,25713865,2020-01-26 01:00:00
Matthias Ginter,25772139,2020-01-27 01:00:00
Matthias Ginter,25850417,2020-01-28 01:00:00
Matthias Ginter,25909538,2020-01-29 01:00:00
Matthias Ginter,25937258,2020-01-30 01:00:00
Matthias Ginter,25960171,2020-01-31 01:00:00
Matthias Ginter,25950445,2020-02-01 01:00:00
Matthias Ginter,25989967,2020-02-02 01:00:00
Matthias Ginter,26043662,2020-02-03 01:00:00
Matthias Ginter,26082352,2020-02-04 01:00:00
Matthias Ginter,26133530,2020-02-05 19:00:00
Matthias Ginter,26166030,2020-02-06 01:00:00
Matthias Ginter,26213425,2020-02-07 01:00:00
Matthias Ginter,26219365,2020-02-08 01:00:00
Matthias Ginter,26245892,2020-02-09 01:00:00
Matthias Ginter,26292203,2020-02-10 01:00:00
Matthias Ginter,26340842,2020-02-11 01:00:00
Matthias Ginter,26381784,2020-02-12 01:00:00
Matthias Ginter,26438359,2020-02-13 01:00:00
Matthias Ginter,26472819,2020-02-14 01:00:00
Matthias Ginter,26407993,2020-02-15 01:00:00
Matthias Ginter,26425843,2020-02-16 01:00:00
Matthias Ginter,26424273,2020-02-17 01:00:00
Matthias Ginter,26394505,2020-02-18 01:00:00
Matthias Ginter,26368107,2020-02-19 12:12:00
Matthias Ginter,26232368,2020-02-20 00:20:00
Matthias Ginter,26110319,2020-02-21 01:00:00
Matthias Ginter,25927208,2020-02-22 01:00:00
Matthias Ginter,25817625,2020-02-23 01:00:00
Matthias Ginter,25895430,2020-02-24 01:00:00
Matthias Ginter,25981857,2020-02-25 01:00:00
Matthias Ginter,26127471,2020-02-26 01:00:00
Matthias Ginter,26261495,2020-02-27 01:00:00
Matthias Ginter,26401887,2020-02-28 01:00:00
Matthias Ginter,26464375,2020-02-29 01:00:00
Matthias Ginter,26554172,2020-03-01 18:21:00
Matthias Ginter,26655559,2020-03-02 13:18:00
Matthias Ginter,26797122,2020-03-03 21:25:00
Matthias Ginter,26909005,2020-03-04 09:47:00
Matthias Ginter,27009680,2020-03-05 00:46:00
Matthias Ginter,27089470,2020-03-06 19:10:00
Matthias Ginter,27133390,2020-03-07 20:22:00
Matthias Ginter,27215469,2020-03-08 14:38:00
Matthias Ginter,27297154,2020-03-09 00:27:00
Matthias Zimmermann,4458962,2020-01-23 01:00:00
Matthias Zimmermann,4387359,2020-01-24 01:00:00
Matthias Zimmermann,4291509,2020-01-25 01:00:00
Matthias Zimmermann,4187395,2020-01-26 01:00:00
Matthias Zimmermann,4085561,2020-01-27 01:00:00
Matthias Zimmermann,3952202,2020-01-28 01:00:00
Matthias Zimmermann,3826265,2020-01-29 01:00:00
Matthias Zimmermann,3720320,2020-01-30 01:00:00
Matthias Zimmermann,3577067,2020-01-31 01:00:00
Matthias Zimmermann,3487166,2020-02-01 01:00:00
Matthias Zimmermann,3337127,2020-02-02 01:00:00
Matthias Zimmermann,3194594,2020-02-03 01:00:00
Matthias Zimmermann,3063047,2020-02-04 01:00:00
Matthias Zimmermann,2922462,2020-02-05 19:00:00
Matthias Zimmermann,2806855,2020-02-06 01:00:00
Matthias Zimmermann,2640480,2020-02-07 01:00:00
Matthias Zimmermann,2452104,2020-02-08 01:00:00
Matthias Zimmermann,2331597,2020-02-09 01:00:00
Matthias Zimmermann,2439305,2020-02-10 01:00:00
Matthias Zimmermann,2557456,2020-02-11 01:00:00
Matthias Zimmermann,2681856,2020-02-12 01:00:00
Matthias Zimmermann,2821695,2020-02-13 01:00:00
Matthias Zimmermann,2926907,2020-02-14 01:00:00
Matthias Zimmermann,2991214,2020-02-15 01:00:00
Matthias Zimmermann,3038642,2020-02-16 01:00:00
Matthias Zimmermann,3063624,2020-02-17 01:00:00
Matthias Zimmermann,3108716,2020-02-18 01:00:00
Matthias Zimmermann,3158183,2020-02-19 12:12:00
Matthias Zimmermann,3186467,2020-02-20 00:20:00
Matthias Zimmermann,3196237,2020-02-21 01:00:00
Matthias Zimmermann,3188220,2020-02-22 01:00:00
Matthias Zimmermann,3163056,2020-02-23 01:00:00
Matthias Zimmermann,3068458,2020-02-24 01:00:00
Matthias Zimmermann,2971988,2020-02-25 01:00:00
Matthias Zimmermann,2880046,2020-02-26 01:00:00
Matthias Zimmermann,2763308,2020-02-27 01:00:00
Matthias Zimmermann,2672719,2020-02-28 01:00:00
Matthias Zimmermann,2624821,2020-02-29 01:00:00
Matthias Zimmermann,2720668,2020-03-01 18:21:00
Matthias Zimmermann,2811878,2020-03-02 13:18:00
Matthias Zimmermann,2933796,2020-03-03 21:25:00
Matthias Zimmermann,3102728,2020-03-04 09:47:00
Matthias Zimmermann,3224307,2020-03-05 00:46:00
Matthias Zimmermann,3329218,2020-03-06 19:10:00
Matthias Zimmermann,3411202,2020-03-07 20:22:00
Matthias Zimmermann,3494565,2020-03-08 14:38:00
Matthias Zimmermann,3586590,2020-03-09 00:27:00
Maurice Malone,500000,2020-01-23 01:00:00
Maurice Malone,500000,2020-01-24 01:00:00
Maurice Malone,500000,2020-01-25 01:00:00
Maurice Malone,500000,2020-01-26 01:00:00
Maurice Malone,500000,2020-01-27 01:00:00
Maurice Malone,500000,2020-01-28 01:00:00
Maurice Malone,500000,2020-01-29 01:00:00
Maurice Malone,500000,2020-01-30 01:00:00
Maurice Malone,500000,2020-01-31 01:00:00
Maurice Malone,500000,2020-02-01 01:00:00
Maurice Malone,500000,2020-02-02 01:00:00
Maurice Malone,500000,2020-02-03 01:00:00
Maurice Malone,500000,2020-02-04 01:00:00
Maurice Malone,500000,2020-02-05 19:00:00
Maurice Malone,500000,2020-02-06 01:00:00
Maurice Malone,500000,2020-02-07 01:00:00
Maurice Malone,500000,2020-02-08 01:00:00
Maurice Malone,500000,2020-02-09 01:00:00
Maurice Malone,500000,2020-02-10 01:00:00
Maurice Malone,500000,2020-02-11 01:00:00
Maurice Malone,500000,2020-02-12 01:00:00
Maurice Malone,500000,2020-02-13 01:00:00
Maurice Malone,500000,2020-02-14 01:00:00
Maurice Malone,500000,2020-02-15 01:00:00
Maurice Malone,500000,2020-02-16 01:00:00
Maurice Malone,500000,2020-02-17 01:00:00
Maurice Malone,500000,2020-02-18 01:00:00
Maurice Malone,500000,2020-02-19 12:12:00
Maurice Malone,500000,2020-02-20 00:20:00
Maurice Malone,500000,2020-02-21 01:00:00
Maurice Malone,500000,2020-02-22 01:00:00
Maurice Malone,500000,2020-02-23 01:00:00
Maurice Malone,500000,2020-02-24 01:00:00
Maurice Malone,500000,2020-02-25 01:00:00
Maurice Malone,500000,2020-02-26 01:00:00
Maurice Malone,500000,2020-02-27 01:00:00
Maurice Malone,500000,2020-02-28 01:00:00
Maurice Malone,500000,2020-02-29 01:00:00
Maurice Malone,500000,2020-03-01 18:21:00
Maurice Malone,500000,2020-03-02 13:18:00
Maurice Malone,500000,2020-03-03 21:25:00
Maurice Malone,500000,2020-03-04 09:47:00
Maurice Malone,500000,2020-03-05 00:46:00
Maurice Malone,500000,2020-03-06 19:10:00
Maurice Malone,500000,2020-03-07 20:22:00
Maurice Malone,500000,2020-03-08 14:38:00
Maurice Malone,500000,2020-03-09 00:27:00
